text_id	sequence_number	word_id	phonetic_transcription	word_form	morphs	gloss	session_id	session_name	sequence_number_text	start_time	end_time	person_id	person_code	text	phonetic_transcription_text	morphs_text	gloss_text	english_translation_text	indonesian_translation	comments	data_set_id	data_set_name	date	location	region	latitude	longitude	genre	subgenre	mode	elicited_or_natural	situation	duration	record_count	word_count	classification	project_id	project_name	description	session_count	primary_or_secondary	n_languoid_id	n_languoid_name	languoid_name_new
658022094001191200	6	10040410312745654e7	NA	senang	senang	happy	1275	KOE-20081208-IMO	662	0:25:58	NA	1466	KOEIMO	masa ada oto susa oto senang lai karmana...	NA	masa ada oto susa oto senang lai karmana	time exist car suffer car happy anymore how	because it’s impossible there are happy bemo or sad bemo...	NA	NA	12	Middle Indonesia - Kupang	2008-12-08	Oebufu, Kupang	East Nusa Tenggara	NA	NA	Conversation	NA	Spoken	Natural	Having a conversation at Mr. Haan's house, talking about many things dealing with their studying experiences	0:31:22	787	3304	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
897750161343290100	8	10040409552852027e7	NA	bahagia	bahagia	happy	2559	PNK-20090124-BES	719	0:41:24	NA	662	DETPNK	aku tu ngerasa jadi orang yang paling bahagia gituq kan.	NA	aku tu nge- rasa jadi orang yang paling bahagia gituq kan	1SG that N- feel become person REL most happy like.that KAN	NA	Aku merasa jadi orang yang paling bahagia.	NA	69	Middle Indonesia - Pontianak	2009-01-24	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	a conversation talking about Deta's teaching experience and her boy friend.	1:30:50	1575	14202	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
923174165624150300	14	10040409552852027e7	NA	bahagia	bahagia	happy	2562	PNK-20090207-YUD	1673	0:46:58	NA	886	EXPPNK3	ha dalam waktu dekat begitu sesai sehingge bise membuat orang.tuwe tu rasenye xx bahagia gituq ba.	NA	ha dalam waktu dekat begitu selesai se- hingge bise mem- buat orang.tuwe tu rase -nye xx bahagia gituq ba	huh inside time near like.that finished SE- until can MEN- make parents that feel -NYE xx happy like.that ba	NA	Ha, dalam waktu dekat, begitu selesai sehingga bisa membuat orangtua merasa bahagia.	NA	69	Middle Indonesia - Pontianak	2009-02-07	Pontianak	West Kalimantan	-0.027853	109.341581	Conversation	NA	Spoken	Natural	having conversation in EXPPNK3's house living room, talking about life in board and obstacles of thesis arrangement etc.	1:18:00	2595	11271	West Kalimantan Malayic (Balai Berkuak, Sambas, Pontianak Malay)	22	Middle Indonesia Project	NA	99	Primary	1	1	Pontianak Malay
367920112429240200	5	10040410312745654e7	NA	senang	senang	happy	1277	KOE-20090107-HIL	560	0:27:08	NA	1475	KOEJAR	dia memang adu terlalu senang jadi...	NA	dia memang adu terlalu senang jadi	3SG indeed EXCL too happy so	they relly like it so ...	NA	NA	12	Middle Indonesia - Kupang	2009-01-07	Bonipoi, Kupang	East Nusa Tenggara	NA	NA	Conversation	Other	Spoken	Natural	having a conversation at Hida's home, taking about their life experience.	0:30:10	629	4234	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
64452230657614e10	5	10040410312745654e7	NA	senang	senang	happy	1281	KOE-20090125-EFI	117	0:02:41	NA	1532	KOESAR	ho beta lebi ini sena(ng) lebae ketong beli ayam lalapan dong tu...	NA	ho beta lebi ini senang lebae ketong beli ayam lalapan dong tu	yes 1SG more this happy better 1PL buy chicken lalapan DONG that	yeah, I prefer to buy the roasted chicken with lalapan...	NA	lalapan= kumpulan beberapa jenis sayuran dengan sambal untuk makan ayam panggang.	12	Middle Indonesia - Kupang	2009-01-25	Airnona, Kupang	East Nusa Tenggara	NA	NA	Conversation	"""Other"""	Spoken	Natural	having a conversation in the participants' house, taking about things to do on holiday and many other things.	0:32:41	996	6099	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
552967175052240100	9	10040410312745654e7	NA	senang	senang	happy	1279	KOE-20090115-ELS	261	0:07:35	NA	1472	KOEITO	ma kestau dia dia pu masakan enak beta senang dia pum masakan kan.	NA	ma kestau dia dia pu ma- sa- kan enak beta senang dia pum ma- sa- kan kan	want tell 3SG 3SG POSS MA- SA- PRT nice 1SG happy 3SG POSS MA- SA- PRT KAN	but tell her that her cooking was delicious I like it.	NA	NA	12	Middle Indonesia - Kupang	2009-01-15	Naikolan, Kupang	East Nusa Tenggara	NA	NA	Conversation	"""Other"""	Spoken	Natural	having a conversation in Adipapa's room, talking about the natural tourism in Kupang and the surround.	0:42:45	1573	8939	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
252421145027260100	2	10040410312745654e7	NA	senang	senang	happy	1279	KOE-20090115-ELS	392	0:10:51	NA	1472	KOEITO	beta senang dia pum batu-batu dong itu we dia pum batu-batu dong gaga.	NA	beta senang dia pum batu ~ batu dong itu we dia pum batu ~ batu dong gaga	1SG happy 3SG POSS stone ~ stone 3PL that WE 3SG POSS stone ~ stone DONG good	I like to the stones there it’s so beautiful.	NA	NA	12	Middle Indonesia - Kupang	2009-01-15	Naikolan, Kupang	East Nusa Tenggara	NA	NA	Conversation	"""Other"""	Spoken	Natural	having a conversation in Adipapa's room, talking about the natural tourism in Kupang and the surround.	0:42:45	1573	8939	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
8738075877871313e8	3	10040410312745654e7	NA	senang	senang	happy	1241	KOE-20080411-HIL-a	514	0:14:40	NA	1543	KOEVER	be pung senang to Ibu.	NA	be pung senang to Ibu	1SG POSS happy TO mother	I feel happy, mam.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan tentang pengalaman di rumah Ibu Hilda Nalley, kel. Solor Kupang, jam 1 siang	0:16:36	574	2897	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
49066857494813134e7	9	10040410312745654e7	NA	senang	senang	happy	1241	KOE-20080411-HIL-a	566	0:16:14	NA	1543	KOEVER	tapi kan enak Ibu bajalan-bajalan itu yang beta senang.	NA	tapi kan enak Ibu ba- jalan ~ ba- jalan itu yang beta senang	but KAN nice mother BA- walk ~ BA- walk that REL 1SG happy	but it is fun, mam. I like travelling.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan tentang pengalaman di rumah Ibu Hilda Nalley, kel. Solor Kupang, jam 1 siang	0:16:36	574	2897	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
128160132812170400	2	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	538	0:16:49	NA	1543	KOEVER	dia senang to Ibu dapa...	NA	dia senang to Ibu dapa	3SG happy TO mother get	they will be happy, mam, to get...	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
775282135258170400	10	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	552	0:17:10	NA	1543	KOEVER	ko andia kalo itu Ibu yang masok yang beta senang.	NA	ko andia kalo itu Ibu yang masok yang beta senang	KO that's.why if that mother REL enter REL 1SG happy	that’s why when the female teacher tought me, I was happy.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
208865142113170400	3	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	591	0:18:07	NA	2389	RESHIL	yu sonde senang.	NA	yu sonde senang	2SG NEG happy	you feel unhappy.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
973638142230170400	6	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	594	0:18:12	NA	2389	RESHIL	ada dosen-dosen yang yu sonde senang?	NA	ada dosen ~ dosen yang yu sonde senang	exist lecturer ~ lecturer REL 2SG NEG happy	are there any lecturer that you don’t like?	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
185338142424170400	5	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	597	0:18:18	NA	2389	RESHIL	kemudian membuat yu tidak senang?	NA	kemudian mem- buat yu tidak senang	then MEN- make 2SG NEG happy	who make you feel unhappy?	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
945714150306170400	2	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	654	0:19:37	NA	2389	RESHIL	dong senang...	NA	dong senang	3PL happy	they are happy...	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
3.3644415032517043e+17	3	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	655	0:19:38	NA	1543	KOEVER	dong dong senang sudah ma.	NA	dong dong senang sudah ma	3PL 3PL happy already MA	they must be really happy.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
673630151531170400	4	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	673	0:20:06	NA	1543	KOEVER	ada kalanya ketong senang ju.	NA	ada kala -nya ketong senang ju	exist time -NYA 1PL happy also	sometimes we also enjoyed it.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
631571154943170400	6	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	725	0:21:22	NA	1543	KOEVER	itu dosen-dosen yang memang beta senang.	NA	itu dosen ~ dosen yang memang beta senang	that lecturer ~ lecturer REL indeed 1SG happy	those lecturers who I really like.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
3.0530016070817043e+17	3	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	755	0:22:05	NA	1543	KOEVER	beta talalu senang Ibu.	NA	beta talalu senang Ibu	1SG very happy mother	I am very happy, mam.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
247124162810170400	5	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	793	0:23:06	NA	1543	KOEVER	ada dosen yang beta senang dong tu karna begitu to.	NA	ada dosen yang beta senang dong tu karna begitu to	have lecturer REL 1SG happy 3PL that because so TO	there are lecturers whom I like because of they are fair ...	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
809778140942180400	2	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	898	0:25:36	NA	1543	KOEVER	beta senang karna begitu Ibu.	NA	beta senang karna begitu Ibu	1SG happy because so mother	I like them because they are like that, mam.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
620078141258180400	4	10040410312745654e7	NA	senang	senang	happy	1242	KOE-20080411-HIL-b	904	0:25:44	NA	1543	KOEVER	iih beta talalu senang.	NA	iih beta talalu senang	FILL 1SG very happy	e I’m very happy.	NA	NA	12	Middle Indonesia - Kupang	2008-04-11	Kupang	East Nusa Tenggara	-10.16082	123.600001	NA	NA	Spoken	Natural	Percakapan lanjutan tentang pengalaman sebagai mahasiswa di rumah Ibu Hilda Kel. Solor. Kupang -NTT pada sekitar jam 3 sore.	0:25:56	916	4397	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
4.3225617232913043e+17	3	10040410312745654e7	NA	senang	senang	happy	1243	KOE-20080412-BOB	251	0:10:01	NA	1466	KOEIMO	beta rasa senang sekali dia punya alunan musik...	NA	beta rasa senang sekali dia punya alunan musik	1SG taste happy once 3SG have tone music	I am interested in it’s music rhytme	NA	NA	12	Middle Indonesia - Kupang	2008-04-12	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the classroom ; talking about Mr. Imo experience .	0:38:15	1014	3925	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
4.7658817303913043e+17	2	10040410312745654e7	NA	senang	senang	happy	1243	KOE-20080412-BOB	257	0:10:17	NA	1466	KOEIMO	lebih senang saja begitu...	NA	lebih senang saja begitu	more happy just like.that	just interested.	NA	NA	12	Middle Indonesia - Kupang	2008-04-12	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the classroom ; talking about Mr. Imo experience .	0:38:15	1014	3925	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
451758210418140400	2	10040410312745654e7	NA	senang	senang	happy	1243	KOE-20080412-BOB	590	0:22:31	NA	1466	KOEIMO	susah-susah senang...	NA	susah ~ susah senang	difficult ~ difficult happy	sorrow joy	NA	joy and sorrow	12	Middle Indonesia - Kupang	2008-04-12	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the classroom ; talking about Mr. Imo experience .	0:38:15	1014	3925	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
626243210506140400	4	10040410312745654e7	NA	senang	senang	happy	1243	KOE-20080412-BOB	593	0:22:37	NA	1466	KOEIMO	ketemu dia punya senang ya senang-senang...	NA	ketemu dia punya senang ya senang ~ senang	meet 3SG have happy REL happy ~ happy	faced the happyness lets be happy	NA	NA	12	Middle Indonesia - Kupang	2008-04-12	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the classroom ; talking about Mr. Imo experience .	0:38:15	1014	3925	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
3.2260019053317043e+17	3	10040410312745654e7	NA	senang	senang	happy	1244	KOE-20080413-IMO	262	0:09:48	NA	1429	KOEBOB	beta paling senang kalau liat beta pung ana yang nomor dua...	NA	beta paling senang kalau liat beta pung ana yang nomor dua	1SG most happy TOP see 1SG POSS child REL number two	I prefer see my second child	NA	NA	12	Middle Indonesia - Kupang	2008-04-13	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the classroom; talking about weekend and tradition or culture in Timor .	0:38:34	1056	4839	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
846464192625170400	3	10040411061715793e7	NA	hepi	hepi	happy	1244	KOE-20080413-IMO	296	0:11:04	NA	2390	RESIMO	orang bilang hepi betul...	NA	orang bilang hepi betul	person say happy right	people said that is very happy	NA	NA	12	Middle Indonesia - Kupang	2008-04-13	Kupang	East Nusa Tenggara	-10.16082	123.600001	Conversation	NA	Spoken	Natural	having a conversation in the classroom; talking about weekend and tradition or culture in Timor .	0:38:34	1056	4839	Eastern Varieties of Indonesian (Kupang Malay, Ternate Malay, Papua Malay)	22	Middle Indonesia Project	NA	66	Primary	1	1	Kupang Malay
